Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Q1_Stepsize       Critic_Q2_Stepsize       Actor_Loss               Bound_Loss               Actor_Stepsize           Alpha_Loss               Alpha                    Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
130                      1.0061190181970596       545669                   0.0                      589.3224520639038        0.09451134749496477      2.107989283019999        0                        0                        0.997833808              0.05                     0.3131784344084017       0.0003                   0.0003                   0.3786862293133067       5.0575120286265855e-05   0.0003                   -0.0005945851688672295   [0.01121735]             3.1923920710881553       1.0                      0.9199370443820953       1e-05                    4278                     0.3245585064093272       0.8351655999819437       0.6739327112833658       0.5858641564846039       0.08574521789948146      
131                      1.0142725182904138       549817                   0.0                      589.526266954729         0.0946507674657784       2.108021285405101        0                        0                        0.997817324              0.05                     0.31371272235938236      0.0003                   0.0003                   0.36676551388824447      8.248652961739314e-05    0.0003                   -0.0006641215681600235   [0.01126904]             3.194796090174203        1.0                      0.9173126798687559       1e-05                    4311                     0.32419170032848016      0.8382043164185804       0.6849126517772675       0.5853574971357981       0.0859830162741921       
132                      1.0224105819066365       553959                   0.0                      588.1408438201287        0.09473649660220583      2.1081151492499077       0                        0                        0.997800732              0.05                     0.3025954870643022       0.0003                   0.0003                   0.34671862188390906      0.0001361665832699273    0.0003                   -0.0007509246381768583   [0.01134908]             3.190782335069444        1.0                      0.920249014189749        1e-05                    4344                     0.3244997419492163       0.8359529225513188       0.6833632985750834       0.5841638843218485       0.08579111701310282      
133                      1.0305353462033802       558098                   0.0                      589.6283417082436        0.09488747499665129      2.1080526401917083       0                        0                        0.997784164              0.05                     0.2931891399487661       0.0003                   0.0003                   0.3307556450148466       0.0001192577438893993    0.0003                   0.0032039929150442514    [0.01105351]             3.1927345352943504       1.0                      0.917547659440474        1e-05                    4377                     0.3273843996452563       0.822591685285472        0.6640590826670328       0.5797501603762308       0.08600371775000987      
134                      1.0386688621176614       562258                   0.0                      587.6221492627066        0.09501145939715341      2.107984937619753        0                        0                        0.997767608              0.05                     0.2952158206458255       0.0003                   0.0003                   0.34749558427303134      0.00012563782822719118   0.0003                   0.0009075026369982451    [0.01093563]             3.195720133155284        1.0                      0.9150810819683652       1e-05                    4410                     0.3253450538172866       0.8325739870167742       0.6505327026049296       0.5754923423131307       0.08639915422959761      
135                      1.0468251087930467       566402                   0.0                      587.8682962652036        0.0951423011740583       2.1080417016995696       0                        0                        0.997750968              0.05                     0.29500710770210653      0.0003                   0.0003                   0.33928589828749417      1.8485840842596126e-05   0.0003                   -0.001118610165762746    [0.01104992]             3.1934207184146146       1.0                      0.9170778062608506       1e-05                    4443                     0.3242671080309935       0.838399077906753        0.6530140439669291       0.574317216873169        0.08626467772204467      
136                      1.054979951646593        570561                   0.0                      588.7359851624731        0.0952852240021308       2.10810904002392         0                        0                        0.997734392              0.05                     0.29700614784834894      0.0003                   0.0003                   0.3366780633717051       8.412552253011407e-05    0.0003                   0.0008495924284969634    [0.01097136]             3.1931903338191483       1.0                      0.9168429230198715       1e-05                    4476                     0.3230468913762256       0.8423155100658687       0.6531603137652079       0.5747724572817484       0.08652894304256246      
137                      1.0630830831660165       574698                   0.0                      590.0660544975591        0.09542885737657038      2.108116096952875        0                        0                        0.997717756              0.05                     0.29646041503280013      0.0003                   0.0003                   0.347524182420645        1.1927682334471905e-05   0.0003                   0.002128828692181673     [0.01075436]             3.1858040780732124       1.0                      0.9191919480911409       1e-05                    4509                     0.32323748174339834      0.8412994615959398       0.6529585917790731       0.5741952955722809       0.08590107132690121      
138                      1.0711928818623224       578831                   0.0                      589.5251034956335        0.09559465952318362      2.1080921080178516       0                        0                        0.997701208              0.05                     0.28189937650986835      0.0003                   0.0003                   0.3217628461139567       7.599596663955093e-06    0.0003                   0.0009467049181220551    [0.01066574]             3.196916907724708        1.0                      0.9163730216748788       1e-05                    4542                     0.32589853171146277      0.8326633915756689       0.6589554647604624       0.5751853187878927       0.08672050755433362      
139                      1.0793158899413215       582980                   0.0                      589.7864408672225        0.09574569941895761      2.1081159310823936       0                        0                        0.997684676              0.05                     0.2952305267702186       0.0003                   0.0003                   0.3442767907962609       2.8482827578454102e-05   0.0003                   2.057102891641329e-05    [0.01065399]             3.1918516062726883       1.0                      0.9196617916376905       1e-05                    4575                     0.32295646571149733      0.8427617236821338       0.6276683310667673       0.5724150538444519       0.08651977476447519      
140                      1.0875366497039796       587126                   0.0                      587.8174313645875        0.09591111693204604      2.1081503219186244       0                        0                        0.99766808               0.05                     0.29092275950316876      0.0003                   0.0003                   0.33012656482184394      0.00013151352587284236   0.0003                   -0.0007165382667687073   [0.01072941]             3.187819740988991        1.0                      0.9208363330725468       1e-05                    4608                     0.32330279880099827      0.838888958247021        0.6516647934913635       0.5753966669241587       0.08653801258164223      
141                      1.0957823112275866       591279                   0.0                      586.332313159557         0.09607370219302992      2.108109504862518        0                        0                        0.997651496              0.05                     0.291424340071511        0.0003                   0.0003                   0.329402027814216        2.9648267111084148e-05   0.0003                   -0.0005891202564129401   [0.01080518]             3.1931578896262436       1.0                      0.9159032744590684       1e-05                    4641                     0.32447681041679         0.8355126236424302       0.638962189356486        0.574406752983729        0.08695990148216788      
142                      1.1039689697821935       595412                   0.0                      587.7995940052593        0.09623028160931602      2.108015852241074        0                        0                        0.997634884              0.05                     0.28321784708611614      0.0003                   0.0003                   0.32746945213904877      6.637788318765939e-05    0.0003                   0.0015542253052175383    [0.01063911]             3.1880963258068973       1.0                      0.9180174355555062       1e-05                    4674                     0.32382806623824917      0.8365414070360587       0.6449431876341502       0.5753780206044515       0.08667691187425093      
143                      1.1121530219581393       599555                   0.0                      588.6653087447153        0.09639582686950665      2.1079973032237707       0                        0                        0.997618352              0.05                     0.2862943322617609       0.0003                   0.0003                   0.3215058633900422       0.0002594378088016026    0.0003                   2.9710457607181526e-05   [0.01063972]             3.187298476093947        1.0                      0.9203664509937015       1e-05                    4707                     0.32335314606175286      0.8376066708805586       0.6316129763921102       0.5764450430870056       0.08682084324383976      
144                      1.1203104572825962       603673                   0.0                      589.7574983791079        0.09653054792339207      2.1079671452813424       0                        0                        0.99760178               0.05                     0.2908997614901294       0.0003                   0.0003                   0.3293067067222022       0.0008237767653348749    0.0003                   -0.00047307412093640974  [0.01068148]             3.1863994201024375       1.0                      0.9269622464974722       1e-05                    4739                     0.32222938040892285      0.8411535918712616       0.6359369258085886       0.5777300000190735       0.0869881237546603       
145                      1.1284625852108001       607810                   0.0                      588.7867950951558        0.0966805113393562       2.1079428006003726       0                        0                        0.997585308              0.05                     0.29232249539532035      0.0003                   0.0003                   0.332832607018291        0.00010158054467999458   0.0003                   -0.0002493831358865184   [0.01068605]             3.1828778199475223       1.0                      0.9164905162772747       1e-05                    4772                     0.3240093510560315       0.8370467099276456       0.6413100262482961       0.5791814128557841       0.08644745687041618      
146                      1.1366720992326735       611956                   0.0                      587.1744346590136        0.09682405612654937      2.1080217770980743       0                        0                        0.9975687599999999       0.049999999999999996     0.29031429704124156      0.0003                   0.0003                   0.3283430809083159       0.00013260844510677502   0.0003                   -0.00010877688448461319  [0.01073578]             3.1767933007442593       1.0                      0.9229504460036152       1e-05                    4805                     0.3218405415313413       0.8422653699162032       0.6379671196142832       0.579652468363444        0.08615278113972057      
147                      1.144825860261917        616097                   0.0                      588.3270176568835        0.09698362295248951      2.107882797984601        0                        0                        0.997552176              0.05                     0.2905309816425365       0.0003                   0.0003                   0.3202762489975863       0.00010629933632547849   0.0003                   -0.0014965612534281892   [0.01086335]             3.1800015767415366       1.0                      0.9177825041491575       1e-05                    4838                     0.32453037030769116      0.8325727732494624       0.641538401444753        0.581055204073588        0.0864129499955611       
148                      1.153050384256575        620233                   0.0                      589.5461791625161        0.09710104788079357      2.107752900951009        0                        0                        0.997535612              0.05                     0.27955884938907727      0.0003                   0.0003                   0.2922744939506096       0.00015215031957208514   0.0003                   -0.0007719225253229197   [0.01095274]             3.174080203277896        1.0                      0.9249471702961006       1e-05                    4871                     0.3245324077028217       0.8294210048637005       0.6477531294027964       0.5805722773075104       0.08608236818602592      
149                      1.1611826009882822       624381                   0.0                      588.7331619232398        0.09726610791197575      2.1076329041160307       0                        0                        0.997519068              0.05                     0.2805632253594494       0.0003                   0.0003                   0.29935462761920834      0.0001185209693118532    0.0003                   -0.0010924751853578108   [0.01106711]             3.169175966821536        1.0                      0.9227155338634144       1e-05                    4904                     0.3229105592978121       0.8371739724669793       0.627150426308314        0.5790120661258698       0.0858008729086982       
150                      1.1693261867099338       628515                   0.0                      588.5883436998242        0.09740329851678292      2.107493635840483        0                        0                        0.997502476              0.05                     0.28294341005011864      0.0003                   0.0003                   0.28384700593923634      8.410862334307751e-05    0.0003                   -0.0010621067233976057   [0.01119874]             3.174241730661103        1.0                      0.921188614585183        1e-05                    4937                     0.3244740168253581       0.8331549866030915       0.6317010720570883       0.5802359481652578       0.08596172958913477      
151                      1.1775690383381314       632666                   0.0                      587.6978077378633        0.09754955337194801      2.1073799944109908       0                        0                        0.99748594               0.05                     0.2828358596348029       0.0003                   0.0003                   0.27528151764783565      0.00011266809651221017   0.0003                   -0.001378731394459709    [0.01134489]             3.1764701689132537       1.0                      0.9163730409410263       1e-05                    4970                     0.3237209512729837       0.8369048340152009       0.6295181711514791       0.5789451698462168       0.08634746315503361      
152                      1.1857215454843308       636811                   0.0                      590.0049508554223        0.0977143621958187       2.107355707835417        0                        0                        0.997469336              0.05                     0.28484481282116514      0.0003                   0.0003                   0.2767150425891764       0.00011130163966690074   0.0003                   0.0014575030657446733    [0.01120036]             3.1643885988177676       1.0                      0.9201315870188704       1e-05                    5003                     0.3231243220242587       0.8362816897305576       0.6243684391180674       0.5794884860515594       0.08564108790773334      
153                      1.1938761256138484       640954                   0.0                      588.1155823628162        0.09787015544161054      2.1072592328762347       0                        0                        0.997452756              0.05                     0.28876186978706136      0.0003                   0.0003                   0.28295509334125996      6.791347409938282e-05    0.0003                   -0.001178661366686983    [0.01133222]             3.1733754090588504       1.0                      0.9197792380747168       1e-05                    5036                     0.32345007886790267      0.8379743749445135       0.6244319677352905       0.5792940755685171       0.08644298230758822      
154                      1.2020408091280195       645086                   0.0                      588.6203421548342        0.09800796361293221      2.1071904637855976       0                        0                        0.997436184              0.05                     0.28690273380799697      0.0003                   0.0003                   0.2802452681178443       5.151766907951351e-05    0.0003                   -0.0013829029051616486   [0.01150156]             3.1695208693995625       1.0                      0.9174301841042259       1e-05                    5069                     0.32492614514899976      0.8298202090793185       0.6310017208258311       0.5782396694024404       0.08611917977381234      
155                      1.2101976307895448       649218                   0.0                      588.4169753938393        0.0981467721020543       2.1070500438919804       0                        0                        0.997419656              0.05                     0.2947266548765405       0.0003                   0.0003                   0.2712332506228414       4.0773216379174856e-05   0.0003                   -0.002281335331410891    [0.01171775]             3.17022107827543         1.0                      0.9227155531295622       1e-05                    5102                     0.32244745408645786      0.8380369513925879       0.6294963459173838       0.5768946707248688       0.08639921202804103      
156                      1.2183317979839112       653367                   0.0                      589.6029644588984        0.09828945933276016      2.1070211014541917       0                        0                        0.997403128              0.05                     0.2829787232866444       0.0003                   0.0003                   0.249021738526466        0.00024096231408968823   0.0003                   -0.0008192696483965796   [0.01184304]             3.1639831234710383       1.0                      0.921306089921431        1e-05                    5135                     0.3247482174574727       0.828256115768895        0.6357589364051819       0.577087422211965        0.08591744755253648      
157                      1.226481003827519        657486                   0.0                      587.6557373857029        0.0984079329443144       2.106881394255605        0                        0                        0.9973865319999999       0.049999999999999996     0.27548020865997364      0.0003                   0.0003                   0.22942164811227092      3.2345933609075665e-06   0.0003                   -0.0005708133493816668   [0.0119163]              3.1659143368403115       1.0                      0.9199370443820953       1e-05                    5167                     0.32412829001744586      0.829112301270167        0.6168649792671204       0.5749952495098114       0.08618479346235593      
158                      1.2346220960881975       661628                   0.0                      588.64809022647          0.09850826426632411      2.106768303200257        0                        0                        0.9973700560000001       0.05000000000000001      0.27799562607839895      0.0003                   0.0003                   0.23662048111268677      0.00025233359522258166   0.0003                   -0.0007058499523900771   [0.01200741]             3.1615447227400963       1.0                      0.9215409731624101       1e-05                    5200                     0.3228699029094041       0.8353545160004586       0.6019054849942526       0.5731745560963949       0.08608019592786076      
159                      1.242719031439887        665743                   0.0                      588.6041992516343        0.09862146904102116      2.106492932967175        0                        0                        0.997353488              0.05                     0.27572796291249335      0.0003                   0.0003                   0.21991419335507464      0.00020069017115639302   0.0003                   -0.001184356518447157    [0.01212429]             3.1631463766098022       1.0                      0.918725848197937        1e-05                    5232                     0.3243006318807602       0.8316651781400045       0.611545205116272        0.5749648213386536       0.08601375048359235      
160                      1.2507948115136889       669883                   0.0                      589.2934980007766        0.09874729242518183      2.1063843854577176       0                        0                        0.997337028              0.05                     0.2773698015466269       0.0003                   0.0003                   0.21689901239930176      0.00012213737322137462   0.0003                   -0.0020563503746675008   [0.01235765]             3.1552035784480545       1.0                      0.9261216924648092       1e-05                    5265                     0.32144635614722666      0.8390403998018515       0.6053544878959656       0.5737694303194681       0.08573236850777059      
161                      1.259030587275823        674031                   0.0                      587.5935918143189        0.09884695741676543      2.1061710399462186       0                        0                        0.9973204680000001       0.05000000000000001      0.27880558468539995      0.0003                   0.0003                   0.21421831187283158      0.00023135382719391236   0.0003                   -0.0019526799162986792   [0.01256413]             3.1559728371976603       1.0                      0.9227155531295622       1e-05                    5298                     0.32163401324339586      0.8399445504853219       0.6119294464588165       0.573993593454361        0.08579638269212513      
162                      1.2671092996994655       678178                   0.0                      590.1661227650737        0.09900974094645174      2.10599535649708         0                        0                        0.9973038759999999       0.049999999999999996     0.275103813961937        0.0003                   0.0003                   0.2030297814531469       9.308676030526793e-05    0.0003                   0.00033741738366782295   [0.01251406]             3.154335137569543        1.0                      0.9176650577121311       1e-05                    5331                     0.3238020424891          0.8325931568338413       0.6205533742904663       0.5754077136516571       0.08558017436904136      
163                      1.2753388547235065       682333                   0.0                      586.8671450479292        0.09913129728726333      2.1058319055663803       0                        0                        0.997287288              0.05                     0.27453397718579303      0.0003                   0.0003                   0.21075219857654348      5.304785904998176e-05    0.0003                   -0.00019019393712031205  [0.01254197]             3.149517213455354        1.0                      0.92412495853925         1e-05                    5364                     0.32139674581662575      0.841418430058643        0.6076091726620992       0.5731426477432251       0.08544837224363078      
164                      1.2835105284717347       686480                   0.0                      589.4785496569734        0.09926108794619841      2.105617898442732        0                        0                        0.997270668              0.05                     0.2671134355817742       0.0003                   0.0003                   0.19934535149727362      7.401011941753972e-05    0.0003                   0.00040343370244792716   [0.01250469]             3.1450333258118293       1.0                      0.9220108359751076       1e-05                    5397                     0.322802717035467        0.8362761892453588       0.6068545281887054       0.574811597665151        0.08499475199766833      
165                      1.2916619826025433       690611                   0.0                      589.0330633723597        0.09942002110248101      2.1055352265725165       0                        0                        0.99725408               0.05                     0.2731925774264404       0.0003                   0.0003                   0.21578462544579832      8.44430404905768e-05     0.0003                   -0.0006948642502127441   [0.01257224]             3.1422746831720523       1.0                      0.9237726288612441       1e-05                    5430                     0.3216161487078426       0.8406469846012617       0.5933915078639984       0.5736952026685079       0.08485664743365663      
166                      1.2998801670471827       694736                   0.0                      586.8733677551356        0.09962019825115705      2.10542751584823         0                        0                        0.997237556              0.05                     0.26799422959252145      0.0003                   0.0003                   0.20666401943432378      5.41484417373485e-05     0.0003                   0.000896412366377671     [0.01248616]             3.1415411631266275       1.0                      0.9218750298023224       1e-05                    5462                     0.32285010317961377      0.8341748714447021       0.6128151218096415       0.576372096935908        0.08493166789412498      
167                      1.308064274655448        698873                   0.0                      587.5025481794432        0.09977808959614207      2.1052575628250607       0                        0                        0.997221056              0.05                     0.26755747264077906      0.0003                   0.0003                   0.22634132313428815      0.00017309033193489608   0.0003                   0.0018289393166479463    [0.01227627]             3.1425382826063366       1.0                      0.9222457770145299       1e-05                    5495                     0.3223875748990762       0.8387211404665553       0.606831947962443        0.5758467614650726       0.08494220117125849      
168                      1.3162291216850281       703041                   0.0                      588.4761744441208        0.09994241875806606      2.1051399412407483       0                        0                        0.997204508              0.05                     0.26470181366724516      0.0003                   0.0003                   0.21229024721210946      1.170604326318311e-05    0.0003                   -0.0004118888563203077   [0.01232295]             3.1310880641744596       1.0                      0.9191919769903626       1e-05                    5528                     0.3229958216349284       0.8340691942157168       0.6126886506875356       0.5778437455495199       0.08419650492042001      
